,Date,Close,Open,High,Low,Volume,Market Cap,Sentiment
632,2016-06-06,585.54,574.6,586.47,574.6,72138900,8977700000,0.2633669783
633,2016-06-05,574.98,573.31,582.81,569.18,68874100,8955060000,0.2633669783
634,2016-06-04,572.73,569.71,590.13,564.24,94925300,8897080000,0.17238167079999997
635,2016-06-03,569.19,537.68,574.64,536.92,122020000,8395070000,0.17238167079999997
636,2016-06-02,537.97,536.51,540.35,533.08,60378200,8375000000,0.17238167079999997
637,2016-06-01,536.92,531.11,543.08,525.64,86061800,8288680000,0.17238167079999997
638,2016-05-31,531.39,534.19,546.62,520.66,138450000,8335100000,0.37385750630000003
639,2016-05-30,533.86,528.47,544.35,522.96,87958700,8243960000,0.37385750630000003
640,2016-05-29,526.23,527.48,553.96,512.18,148737000,8226500000,0.37385750630000003
641,2016-05-28,530.04,473.03,533.47,472.7,181199000,7375780000,0.37385750630000003
642,2016-05-27,473.46,453.52,478.15,453.52,164781000,7070010000,0.2454993946
643,2016-05-26,453.38,449.67,453.64,447.9,65203800,7008500000,0.3056005079
644,2016-05-25,449.6,446.06,450.3,446.06,65231000,6950690000,0.3056005079
645,2016-05-24,445.98,444.29,447.1,443.93,65783100,6921460000,0.3056005079
646,2016-05-23,444.15,439.35,444.35,438.82,50582500,6842470000,0.19595937260000001
647,2016-05-22,439.32,443.22,443.43,439.04,39657600,6900700000,0.19595937260000001
648,2016-05-21,443.19,442.97,443.78,441.71,42762300,6895230000,0.19595937260000001
649,2016-05-20,442.68,437.79,444.05,437.39,81987900,6813080000,0.2281858162
650,2016-05-19,438.71,454.52,454.63,438.71,96027400,7072090000,0.2281858162
651,2016-05-18,454.62,453.69,456.0,453.3,86850100,7057390000,0.2281858162
652,2016-05-17,453.78,454.01,455.07,453.61,64100300,7060730000,0.335642816
653,2016-05-16,454.16,457.59,458.2,452.94,59171500,7114740000,0.335642816
654,2016-05-15,457.57,455.76,458.69,455.46,28514000,7084760000,0.335642816
655,2016-05-14,455.67,455.82,456.84,454.79,37209000,7084100000,0.335642816
656,2016-05-13,455.67,454.85,457.06,453.45,60845000,7067270000,0.45336031369999996
657,2016-05-12,454.77,452.45,454.95,449.25,59849300,7028330000,0.358786981
658,2016-05-11,452.73,450.86,454.58,450.86,50605200,7002230000,0.358786981
659,2016-05-10,450.89,460.52,461.93,448.95,58956100,7150370000,0.358786981
660,2016-05-09,460.48,458.21,462.48,456.53,55493100,7112510000,0.358786981
661,2016-05-08,458.55,458.43,459.42,455.98,40315000,7114060000,0.358786981
662,2016-05-07,458.54,459.64,460.68,457.32,38364500,7131120000,0.291440921
663,2016-05-06,459.6,447.94,461.38,447.07,72796800,6947800000,0.291440921
664,2016-05-05,447.98,446.71,448.51,445.88,50440800,6926990000,0.291440921
665,2016-05-04,446.72,450.18,450.38,445.63,50407300,6978950000,0.291440921
666,2016-05-03,450.3,444.73,451.1,442.62,59366400,6892690000,0.2561029997
667,2016-05-02,444.67,451.93,452.44,441.78,92127000,7002610000,0.3044225808
668,2016-05-01,451.88,448.48,452.48,447.93,40660100,6947430000,0.3044225808
669,2016-04-30,448.32,455.18,455.59,447.7,69322600,7049460000,0.3044225808
670,2016-04-29,455.1,449.41,455.38,446.02,49258500,6958330000,0.2759681624
671,2016-04-28,449.01,445.04,449.55,436.65,74064700,6889170000,0.2759681624
672,2016-04-27,444.69,466.26,467.08,444.13,93564900,7216190000,0.2759681624
673,2016-04-26,466.09,461.65,467.96,461.62,78971900,7143060000,0.2759681624
674,2016-04-25,461.43,459.12,466.62,453.59,87091800,7102490000,0.2759681624
675,2016-04-24,458.56,450.56,460.15,448.93,68198400,6968570000,0.2759681624
676,2016-04-23,450.28,445.86,450.28,444.33,50485400,6894280000,0.3382305778
677,2016-04-22,445.74,449.69,449.81,444.15,58804400,6951860000,0.3382305778
678,2016-04-21,449.43,441.42,450.55,440.95,68204700,6822320000,0.3382305778
679,2016-04-20,441.39,435.32,443.05,434.41,72890100,6726370000,0.3994326825
680,2016-04-19,435.51,428.7,436.02,428.1,52810500,6622450000,0.4019893026
681,2016-04-18,428.59,427.61,429.27,427.09,55670900,6604150000,0.37604496670000004
682,2016-04-17,427.4,430.64,431.37,426.08,52125900,6649170000,0.37604496670000004
683,2016-04-16,430.57,429.57,432.63,428.98,39392800,6631310000,0.37604496670000004
684,2016-04-15,429.71,424.43,429.93,424.43,54801500,6550350000,0.28413737899999997
685,2016-04-14,424.28,423.94,425.37,423.01,45281000,6541030000,0.28413737899999997
686,2016-04-13,423.73,425.63,426.66,422.92,69060400,6565470000,0.28413737899999997
687,2016-04-12,425.19,422.84,427.28,422.84,70728800,6520870000,0.28413737899999997
688,2016-04-11,422.48,421.87,422.74,420.53,50747500,6504290000,0.28413737899999997
689,2016-04-10,421.56,419.59,422.44,419.26,73478600,6467330000,0.5185095039000001
690,2016-04-09,419.41,420.81,420.89,416.51,49792700,6484410000,0.5185095039000001
691,2016-04-08,420.35,422.91,425.36,419.63,63454700,6515190000,0.5185095039000001
692,2016-04-07,422.75,423.62,423.66,420.52,57858600,6524680000,0.248663017
693,2016-04-06,423.41,424.28,424.53,422.73,59091000,6533260000,0.248663017
694,2016-04-05,424.03,421.02,424.26,420.61,60718000,6481350000,0.248663017
695,2016-04-04,421.44,421.3,422.34,419.6,50634300,6483910000,0.248663017
696,2016-04-03,420.9,421.17,421.58,419.7,38053700,6480470000,0.248663017
697,2016-04-02,420.87,418.42,422.08,418.42,45681200,6436700000,0.37766661020000003
698,2016-04-01,417.96,416.76,418.17,415.83,51235700,6409540000,0.37766661020000003
699,2016-03-31,416.73,415.26,418.37,415.26,60215200,6385140000,0.4469112454
700,2016-03-30,414.82,416.83,416.83,412.5,66034100,6407840000,0.35660893969999996
701,2016-03-29,416.52,424.3,426.2,412.68,75411500,6521010000,0.3602945818
702,2016-03-28,424.23,426.55,426.86,423.29,68522800,6553700000,0.3602945818
703,2016-03-27,426.76,418.14,428.8,417.71,71229400,6423040000,0.2509085302
704,2016-03-26,417.94,417.37,418.99,416.26,44650400,6409500000,0.2509085302
705,2016-03-25,417.18,416.51,418.08,415.56,52560000,6394850000,0.2509085302
706,2016-03-24,416.39,418.42,418.68,415.49,68346700,6422730000,0.2509085302
707,2016-03-23,418.04,418.16,419.27,417.36,61444200,6417130000,0.2980692059
708,2016-03-22,418.09,413.13,418.38,412.53,66813300,6338430000,0.2980692059
709,2016-03-21,413.31,413.42,413.42,410.38,61655400,6341380000,0.2980692059
710,2016-03-20,413.75,410.4,414.63,410.4,45947900,6293610000,0.2632188453
711,2016-03-19,410.44,409.26,410.98,407.23,58423000,6274790000,0.2632188453
712,2016-03-18,409.55,420.55,420.55,406.14,104940000,6446330000,0.2632188453
713,2016-03-17,420.62,417.89,421.0,417.89,83528600,6404130000,0.29409412170000004
714,2016-03-16,417.01,416.89,417.69,415.91,65185800,6387190000,0.29409412170000004
715,2016-03-15,416.83,416.39,418.13,414.99,66781700,6377870000,0.29409412170000004
716,2016-03-14,416.44,414.2,416.68,414.2,95259400,6342780000,0.29409412170000004
717,2016-03-13,414.06,411.65,416.6,411.64,74322800,6302330000,0.1675868356
718,2016-03-12,411.62,421.61,421.8,410.09,92712900,6453260000,0.1675868356
719,2016-03-11,421.69,417.24,423.93,417.01,73969700,6384740000,0.1675868356
720,2016-03-10,417.13,414.74,417.51,413.25,81022900,6344960000,0.47082225479999995
721,2016-03-09,414.86,413.89,416.03,411.61,70012300,6330230000,0.47082225479999995
722,2016-03-08,413.97,414.46,416.24,411.09,70311700,6337370000,0.47082225479999995
723,2016-03-07,414.32,407.76,415.92,406.31,85762400,6233430000,0.27763577629999997
724,2016-03-06,407.71,400.52,411.91,395.78,91212500,6121400000,0.27763577629999997
725,2016-03-05,400.57,410.78,411.26,394.04,135385000,6276610000,0.3060497889
726,2016-03-04,410.94,421.84,425.18,410.94,90856100,6443890000,0.3060497889
727,2016-03-03,421.65,423.91,425.37,419.41,100484000,6474150000,0.3060497889
728,2016-03-02,423.99,435.13,435.92,423.99,74955300,6643810000,0.3428960103
729,2016-03-01,435.12,437.92,439.65,432.32,74895800,6684800000,0.3428960103
730,2016-02-29,437.7,433.44,441.51,431.69,60694700,6614980000,0.3428960103
731,2016-02-28,433.5,432.57,435.68,423.82,53033400,6600310000,0.45615084340000006
732,2016-02-27,432.52,432.84,434.23,428.1,41893600,6602810000,0.45615084340000006
733,2016-02-26,432.15,424.63,432.15,421.62,61486000,6476080000,0.45615084340000006
734,2016-02-25,424.54,425.04,427.72,420.42,70798000,6480650000,0.2835236239
735,2016-02-24,424.95,420.96,425.55,413.91,67743700,6417190000,0.2835236239
736,2016-02-23,420.74,438.25,439.86,417.82,85244900,6679400000,0.2910002071
737,2016-02-22,437.75,438.99,439.05,432.92,85385200,6689200000,0.2910002071
738,2016-02-21,438.8,437.77,448.05,429.08,89820700,6669260000,0.2910002071
739,2016-02-20,437.16,421.6,441.98,421.6,93992100,6421310000,0.2177178249
740,2016-02-19,420.79,422.73,423.1,417.6,55711300,6436980000,0.2177178249
741,2016-02-18,422.37,416.57,426.0,415.64,76752600,6341430000,0.3212682953
742,2016-02-17,416.32,407.66,421.17,406.78,83193600,6204150000,0.3212682953
743,2016-02-16,407.49,401.43,408.94,401.43,73093100,6108040000,0.3212682953
744,2016-02-15,400.19,407.57,410.38,397.75,74070500,6199850000,0.3086352116
745,2016-02-14,407.23,392.93,407.23,392.93,74469800,5975580000,0.304901668
746,2016-02-13,391.86,384.64,391.86,384.64,61911700,5847990000,0.2601417707
747,2016-02-12,384.26,379.69,384.95,379.6,67042800,5771040000,0.30648754850000004
