Date;Open;High;Low;Close;Volume;MarketCap
26/11/2014;376.02;377.70;365.82;368.37;18601700;5091480000
25/11/2014;376.89;394.70;374.78;375.35;25442200;5101970000
24/11/2014;366.95;387.21;366.67;376.90;30930100;4966080000
23/11/2014;353.18;370.85;353.18;367.57;15151600;4778440000
22/11/2014;351.60;364.84;350.88;352.92;15273000;4755830000
21/11/2014;357.88;357.88;344.11;350.85;29850100;4839570000
20/11/2014;380.31;382.02;356.78;357.84;25233200;5141550000
19/11/2014;373.90;386.48;373.90;380.56;18931800;5053560000
18/11/2014;387.79;392.40;371.12;375.20;32222500;5239790000
17/11/2014;388.35;410.20;377.50;387.41;41518800;5246000000
16/11/2014;374.73;390.80;374.60;387.88;11905600;5060640000
15/11/2014;399.65;405.53;371.01;376.13;15727500;5395770000
14/11/2014;418.42;419.25;384.79;397.82;29589200;5647540000
13/11/2014;427.27;457.09;401.12;420.74;58945000;5765520000
12/11/2014;367.99;429.72;367.99;423.56;45783200;4964150000
11/11/2014;365.86;371.31;363.74;367.69;15838900;4934270000
10/11/2014;362.26;374.82;357.56;366.92;30450100;4884490000
09/11/2014;345.38;363.63;344.25;363.26;24205600;4655480000
08/11/2014;342.15;347.03;342.15;345.49;8535470;4610750000
07/11/2014;349.82;352.73;341.78;342.42;16834200;4712700000
06/11/2014;339.46;352.97;338.42;349.29;18797000;4571830000
05/11/2014;330.68;343.37;330.68;339.49;19817200;4452510000
04/11/2014;327.16;331.77;325.08;330.49;15655500;4403750000
03/11/2014;325.57;334.00;325.48;327.55;12948500;4380950000
02/11/2014;326.07;329.05;320.63;325.89;8603620;4386500000
01/11/2014;338.65;340.53;321.06;325.75;16677200;4554320000
31/10/2014;345.01;348.05;337.14;338.32;12545400;4638210000
30/10/2014;335.71;350.91;335.07;345.31;30177900;4511760000
29/10/2014;357.09;357.83;335.34;335.59;18192700;4797700000
28/10/2014;353.21;359.98;352.68;357.62;7845880;4744450000
27/10/2014;354.78;358.63;349.81;352.99;13033000;4764020000
26/10/2014;347.49;359.22;343.93;354.70;11272500;4665040000
25/10/2014;358.61;359.86;342.88;347.27;18127500;4812990000
24/10/2014;358.59;364.35;353.31;358.35;15585700;4811290000
23/10/2014;382.96;385.05;356.45;358.42;26456900;5136830000
22/10/2014;386.12;388.58;382.25;383.16;11641300;5177640000
21/10/2014;382.42;392.65;380.83;386.48;14188900;5126590000
20/10/2014;389.23;390.08;378.25;382.85;16419000;5216560000
19/10/2014;391.25;393.94;386.46;389.55;5914570;5242370000
18/10/2014;383.98;395.16;378.97;391.44;11416800;5143260000
17/10/2014;382.76;385.48;375.39;383.76;13600700;5125580000
16/10/2014;394.52;398.81;373.07;382.56;26990000;5281630000
15/10/2014;400.95;402.23;388.77;394.77;25267100;5366290000
14/10/2014;391.69;411.70;391.32;400.87;38491500;5241030000
13/10/2014;377.92;397.23;368.90;390.41;35221400;5055290000
12/10/2014;362.61;379.43;356.14;378.55;17552800;4849070000
11/10/2014;361.36;367.19;355.95;362.30;13345200;4831160000
10/10/2014;364.69;375.07;352.96;361.56;43665700;4874190000
09/10/2014;352.75;382.73;347.69;365.03;83641100;4713320000
08/10/2014;336.12;354.36;327.19;352.94;54736300;4489870000
07/10/2014;330.58;339.25;320.48;336.19;49199900;4414880000
06/10/2014;320.39;345.13;302.56;330.08;79011800;4277430000
05/10/2014;328.92;341.80;289.30;320.51;83308100;4389890000
04/10/2014;359.89;364.49;325.89;328.87;47236500;4801920000
03/10/2014;375.18;377.69;357.86;359.51;30901200;5004540000
02/10/2014;383.99;385.50;372.95;375.07;21777700;5120700000
01/10/2014;387.43;391.38;380.78;383.62;26229400;5165060000
30/09/2014;376.09;390.98;373.44;386.94;34707300;5012450000
29/09/2014;376.93;385.21;372.24;375.47;32497700;5022360000
28/09/2014;399.47;401.02;374.33;377.18;23613300;5321420000
27/09/2014;403.56;406.62;397.37;399.52;15029300;5374500000
26/09/2014;411.43;414.94;400.01;404.43;21460800;5477970000
25/09/2014;423.16;423.52;409.47;411.57;26814400;5632260000
24/09/2014;435.75;436.11;421.13;423.20;30627700;5798220000
23/09/2014;402.09;441.56;396.20;435.79;45099500;5348840000
22/09/2014;399.10;406.92;397.13;402.15;24127600;5307360000
21/09/2014;408.08;412.43;393.18;398.82;26580100;5425180000
20/09/2014;394.67;423.30;389.88;408.90;36863600;5245150000
19/09/2014;424.10;427.83;384.53;394.80;37919700;5634440000
18/09/2014;456.86;456.86;413.10;424.44;34483200;6067610000
17/09/2014;465.86;468.17;452.42;457.33;21056800;6185010000
16/09/2014;474.86;475.64;465.13;466.06;16797300;6302440000
15/09/2014;477.76;478.62;474.02;475.37;15345200;6339090000
14/09/2014;479.12;479.85;476.12;477.89;13105500;6355140000
13/09/2014;477.79;482.12;475.10;479.00;15588000;6335400000
12/09/2014;479.58;479.63;473.01;477.75;15437200;6357290000
11/09/2014;479.62;482.35;474.61;479.75;16852900;6355700000
10/09/2014;475.48;487.47;475.14;479.36;22787800;6299070000
09/09/2014;474.88;477.38;467.78;475.26;21447800;6289350000
08/09/2014;481.81;489.83;468.79;474.60;30238000;6379410000
07/09/2014;485.13;488.07;482.28;482.28;8994050;6421460000
06/09/2014;483.34;488.60;483.00;484.83;10601400;6395630000
05/09/2014;489.67;490.64;481.61;483.34;15302500;6477530000
04/09/2014;477.68;493.93;477.09;489.66;26081400;6317100000
03/09/2014;476.87;481.71;476.21;477.59;13342200;6304370000
02/09/2014;474.48;482.99;472.32;477.43;23337900;6270970000
01/09/2014;477.79;485.31;471.91;474.88;20432000;6313120000
31/08/2014;502.90;504.88;474.81;477.76;44632300;6642630000
30/08/2014;508.59;509.31;501.64;504.25;9424070;6715420000
29/08/2014;508.43;511.69;503.82;508.52;17624800;6711080000
28/08/2014;510.88;516.16;506.88;507.81;19862000;6741320000
27/08/2014;512.19;520.71;510.92;511.15;22648500;6756340000
26/08/2014;502.54;512.69;502.54;511.57;23235100;6626970000
25/08/2014;508.22;508.22;499.23;502.50;18356700;6700090000
24/08/2014;498.29;512.89;497.35;508.29;19441700;6567300000
23/08/2014;513.39;514.30;492.11;498.07;25171900;6764340000
22/08/2014;517.58;521.48;501.27;514.04;36563900;6817460000
21/08/2014;510.45;531.90;510.45;517.24;49444200;6721410000
20/08/2014;485.07;518.28;467.51;511.98;46527600;6385230000
19/08/2014;461.48;485.71;455.54;485.25;38422400;6072520000
18/08/2014;491.51;499.37;443.85;461.46;50783800;6465210000
17/08/2014;519.14;520.19;483.63;491.80;24300900;6826520000
16/08/2014;497.83;521.48;487.74;519.71;22832500;6544250000
15/08/2014;511.14;518.18;487.93;497.01;25598300;6717150000
14/08/2014;546.18;546.24;498.73;505.97;35803900;7175190000
13/08/2014;570.38;573.03;532.67;546.66;25777500;7490990000
12/08/2014;576.51;576.95;566.60;569.64;13978200;7569070000
11/08/2014;591.28;591.51;574.05;576.37;14764200;7760290000
10/08/2014;589.17;594.46;587.94;591.06;7555310;7730000000
09/08/2014;592.47;592.47;587.63;589.37;7922070;7770550000
08/08/2014;588.88;598.12;588.79;592.58;11072000;7721090000
07/08/2014;584.65;591.10;584.05;588.87;11131400;7663290000
06/08/2014;585.95;587.49;583.10;584.65;14497900;7678040000
05/08/2014;589.01;589.87;584.10;585.44;10790800;7716120000
04/08/2014;586.23;591.95;583.74;588.78;9867570;7677850000
03/08/2014;588.89;589.15;581.65;586.67;9917990;7710420000
02/08/2014;594.90;594.91;586.15;589.33;8359080;7786620000
01/08/2014;586.20;597.92;583.63;594.92;18215900;7670500000
31/07/2014;567.37;586.24;564.51;586.24;22467900;7421870000
30/07/2014;584.74;585.12;564.90;567.29;14898800;7646630000
29/07/2014;585.55;588.38;581.70;584.73;11275400;7655040000
28/07/2014;594.14;594.57;575.18;585.69;19316400;7765040000
27/07/2014;595.67;598.94;593.43;593.85;7774230;7782830000
26/07/2014;601.54;602.09;593.96;595.81;10752900;7857510000
25/07/2014;601.51;607.07;597.23;601.09;12279500;7854660000
24/07/2014;619.50;620.43;595.57;601.73;20917200;8087290000
23/07/2014;621.12;624.43;618.29;619.41;11056600;8106260000
22/07/2014;622.27;624.30;620.96;621.55;9602880;8119060000
21/07/2014;623.95;624.09;619.11;622.21;10711900;8138520000
20/07/2014;628.56;628.56;622.77;623.90;5760120;8196210000
19/07/2014;629.17;629.17;624.60;628.51;7222030;8201340000
18/07/2014;622.37;629.21;620.47;628.78;14158100;8110060000
17/07/2014;616.54;626.29;608.40;623.09;16576700;8031440000
16/07/2014;622.01;623.09;615.33;616.80;13182400;8100510000
15/07/2014;620.00;625.14;619.63;621.59;10873200;8071770000
14/07/2014;626.56;627.34;617.32;619.32;12706800;8155140000
13/07/2014;634.22;634.73;624.91;626.50;11291000;8252240000
12/07/2014;631.88;636.66;626.98;633.71;13329000;8219370000
11/07/2014;616.66;632.09;615.77;632.00;16467100;8019000000
10/07/2014;624.83;626.12;612.35;616.76;15880700;8122830000
09/07/2014;625.22;627.00;622.60;624.51;9819150;8125370000
08/07/2014;622.57;626.70;620.91;624.82;10005500;8088590000
07/07/2014;635.46;637.16;617.01;624.09;17813600;8253710000
06/07/2014;631.77;638.65;631.16;635.81;10080000;8203530000
05/07/2014;629.95;633.22;628.00;631.46;9105940;8177490000
04/07/2014;644.65;648.43;629.40;630.69;22237200;8365570000
03/07/2014;650.77;650.77;641.30;645.16;18949000;8442770000
02/07/2014;641.04;656.68;638.34;650.88;25768200;8314310000
01/07/2014;641.39;657.86;640.11;640.81;38446300;8316770000
30/06/2014;602.62;645.15;599.88;639.80;46422400;7812050000
29/06/2014;596.33;604.08;596.16;602.72;8897470;7728190000
28/06/2014;599.08;604.47;595.92;596.55;13398100;7761630000
27/06/2014;581.30;600.12;579.88;597.26;20814600;7527840000
26/06/2014;566.14;581.63;564.73;581.14;14655900;7329110000
25/06/2014;581.81;583.60;565.63;566.34;20687700;7529260000
24/06/2014;593.97;596.97;582.36;582.36;14144900;7683850000
23/06/2014;602.16;603.21;586.34;593.98;14053800;7787160000
22/06/2014;595.90;606.00;594.63;602.27;10877700;7703560000
21/06/2014;593.68;599.46;587.74;594.99;9256290;7672030000
20/06/2014;597.40;599.75;587.76;594.15;18134100;7717370000
19/06/2014;608.07;612.24;597.02;598.07;12803800;7852650000
18/06/2014;609.77;615.88;604.40;607.96;17862000;7872150000
17/06/2014;591.59;610.89;590.40;610.86;18597300;7634710000
16/06/2014;592.65;608.72;587.07;592.19;28677500;7645650000
15/06/2014;575.93;592.94;554.89;592.94;23580900;7427200000
14/06/2014;600.75;601.27;549.82;577.36;38481200;7744580000
13/06/2014;585.70;615.14;585.70;600.16;35700700;7548170000
12/06/2014;633.43;638.11;573.27;586.95;50818800;8160590000
11/06/2014;653.19;657.04;632.55;633.02;25163800;8412780000
10/06/2014;650.04;659.62;646.56;653.15;17913400;8369550000
09/06/2014;655.64;657.70;644.39;649.16;19065400;8439070000
08/06/2014;654.99;658.88;653.47;656.14;8614190;8428530000
07/06/2014;653.52;656.94;644.91;654.97;15855300;8407050000
06/06/2014;659.28;661.37;652.30;653.70;18680100;8478870000
05/06/2014;641.07;663.53;640.09;659.26;29621300;8242230000
04/06/2014;666.77;668.56;624.09;641.61;37731500;8569660000
03/06/2014;660.55;674.11;650.78;667.61;40653700;8486730000
02/06/2014;629.64;665.50;618.75;660.62;45450200;8086630000
01/06/2014;623.69;671.51;619.91;630.23;45259100;8007450000
31/05/2014;615.69;624.72;604.47;623.68;15107100;7902400000
30/05/2014;568.18;618.46;568.16;615.33;31985400;7290240000
29/05/2014;576.33;577.10;561.60;568.18;18707800;7392820000
28/05/2014;571.91;578.62;564.09;577.06;19289000;7333770000
27/05/2014;582.59;589.52;554.43;571.24;38032000;7468620000
26/05/2014;571.39;588.39;565.33;583.42;29959800;7322870000
25/05/2014;525.23;576.48;525.23;571.59;47010300;6729120000
24/05/2014;521.05;525.17;516.28;525.14;11499300;6673600000
23/05/2014;525.72;541.96;520.08;520.22;34934700;6731160000
22/05/2014;492.05;525.36;490.19;524.58;33086500;6297990000
21/05/2014;485.80;494.37;483.49;491.77;14626000;6215880000
20/05/2014;446.31;491.44;446.01;485.72;40327500;5708560000
19/05/2014;446.08;447.56;443.10;446.18;6242620;5703760000
18/05/2014;448.70;449.77;444.78;446.26;2857830;5735400000
17/05/2014;448.12;451.98;447.30;448.90;2945790;5725990000
16/05/2014;447.39;450.66;444.96;448.06;6475100;5714640000
15/05/2014;444.14;449.80;443.63;447.25;7362980;5671210000
14/05/2014;440.59;446.66;440.50;443.97;9472960;5624310000
13/05/2014;441.53;441.98;436.97;440.67;7682670;5634510000
12/05/2014;438.30;442.26;434.23;441.46;7383770;5591520000
11/05/2014;453.92;455.34;433.40;438.89;12251700;5789010000
10/05/2014;450.46;455.77;448.47;454.43;6682600;5742830000
09/05/2014;440.18;452.69;440.14;449.46;10347900;5609930000
08/05/2014;438.68;448.40;438.14;440.17;9446580;5588990000
07/05/2014;429.34;446.13;428.45;438.82;18332200;5468310000
06/05/2014;433.36;448.04;423.25;428.96;12507300;5517460000
05/05/2014;434.78;440.97;427.62;433.48;10004800;5534140000
04/05/2014;438.52;439.77;430.05;436.40;5621260;5580030000
03/05/2014;449.40;449.40;430.68;437.76;9849640;5716960000
02/05/2014;457.36;457.93;443.40;449.38;10394200;5816390000
01/05/2014;447.63;460.61;447.63;457.76;12871800;5690670000
30/04/2014;446.89;451.10;436.70;447.64;15244900;5679680000
29/04/2014;439.98;451.64;435.18;447.21;16401400;5590030000
28/04/2014;430.72;447.53;422.94;440.29;23876600;5470650000
27/04/2014;457.24;459.33;436.39;436.39;10949500;5805530000
26/04/2014;461.70;464.54;449.10;458.60;12214600;5860330000
25/04/2014;500.09;500.30;442.95;461.45;46856500;6345230000
24/04/2014;490.82;500.46;482.95;500.46;13009400;6225860000
23/04/2014;488.36;493.25;485.82;491.30;9814530;6192560000
22/04/2014;495.45;503.22;487.58;487.92;11670900;6280640000
21/04/2014;497.74;510.57;493.20;495.77;15171400;6307460000
20/04/2014;501.75;510.87;490.84;498.17;12103100;6356070000
19/04/2014;479.58;503.56;470.56;501.56;19588200;6073340000
18/04/2014;495.80;498.60;472.74;479.64;19042400;6276700000
17/04/2014;529.07;533.52;484.87;495.96;34025500;6695650000
16/04/2014;522.18;542.38;502.78;527.39;56480100;6606460000
15/04/2014;458.37;519.00;453.54;515.59;49561000;5797070000
14/04/2014;414.83;469.75;407.37;458.79;50730200;5244350000
13/04/2014;421.46;427.40;395.25;414.06;22493500;5326230000
12/04/2014;420.89;439.61;415.79;421.12;19226500;5317310000
11/04/2014;363.71;429.77;351.27;420.95;62562800;4593400000
10/04/2014;442.26;443.37;358.73;365.18;55868300;5583670000
09/04/2014;453.18;455.73;441.93;442.73;13204400;5719730000
08/04/2014;447.61;457.42;446.11;453.09;10921600;5648000000
07/04/2014;461.47;462.56;445.12;449.42;15616600;5821160000
06/04/2014;463.40;466.32;452.97;460.50;10241400;5843670000
05/04/2014;446.68;463.57;444.20;461.91;13404500;5630890000
04/04/2014;445.66;454.65;429.09;447.53;22925500;5615980000
03/04/2014;436.44;449.56;414.89;444.72;40765500;5497550000
02/04/2014;479.14;495.05;431.27;437.14;49647600;6032970000
01/04/2014;457.00;495.34;457.00;478.38;35685800;5752280000
31/03/2014;462.30;483.02;443.37;457.00;28254000;5816910000
30/03/2014;492.37;492.37;444.18;460.27;42958300;6193560000
29/03/2014;501.71;504.86;489.73;491.17;11147100;6308890000
28/03/2014;477.14;526.02;473.23;495.67;58828300;5997850000
27/03/2014;580.26;580.56;471.24;471.24;62225400;7291520000
26/03/2014;583.48;590.03;570.96;580.83;16401100;7329720000
25/03/2014;585.03;585.44;572.61;583.92;14020100;7346810000
24/03/2014;562.51;586.56;551.77;583.41;22706900;7061380000
23/03/2014;565.76;570.24;560.88;561.27;9288400;7099230000
22/03/2014;571.18;572.55;554.39;565.04;17360700;7164770000
21/03/2014;588.29;604.59;561.81;571.49;38414100;7376710000
20/03/2014;609.75;609.75;587.49;588.77;20572900;7642910000
19/03/2014;613.90;622.00;609.10;609.89;14228900;7692450000
18/03/2014;621.84;622.39;603.80;614.83;24011500;7789810000
17/03/2014;630.92;632.68;616.86;622.37;14648200;7901040000
16/03/2014;636.50;637.52;628.11;631.11;5277290;7968200000
15/03/2014;629.37;639.14;627.30;636.12;4342080;7876360000
14/03/2014;638.14;639.53;627.21;628.80;11913800;7983980000
13/03/2014;633.62;644.20;630.85;638.14;11634900;7924860000
12/03/2014;631.91;648.03;629.51;632.10;18621200;7900600000
11/03/2014;627.95;638.42;618.84;634.11;11732500;7848450000
10/03/2014;636.33;644.76;615.02;627.79;20639800;7950820000
09/03/2014;616.31;643.95;612.35;636.96;15396500;7697910000
08/03/2014;629.66;635.14;604.46;617.45;18654200;7862010000
07/03/2014;664.31;665.34;616.35;629.15;34150800;8291900000
06/03/2014;664.52;669.77;649.79;663.86;16068100;8291650000
05/03/2014;666.24;674.28;646.28;665.51;22461900;8310510000
04/03/2014;668.24;696.22;655.68;666.78;55344600;8332950000
03/03/2014;562.56;702.91;560.52;667.76;96056900;7013060000
02/03/2014;567.23;570.48;553.27;559.79;7950760;7069290000
01/03/2014;549.92;573.38;539.29;565.61;18668100;6851590000
28/02/2014;579.70;584.14;545.17;549.26;28076100;7219990000
27/02/2014;581.65;594.05;566.62;578.77;25540800;7241560000
26/02/2014;537.04;603.80;532.58;582.69;64642700;6683680000
25/02/2014;540.24;541.38;420.41;538.71;126314000;6721330000
24/02/2014;606.04;607.61;538.70;546.32;57893900;7537080000
23/02/2014;606.47;639.91;599.70;605.82;31434400;7539890000
22/02/2014;574.24;614.48;558.58;605.42;31254000;7136600000
21/02/2014;556.88;582.96;530.47;574.16;47308100;6918730000
20/02/2014;623.09;627.73;556.14;556.14;46905000;7738580000
19/02/2014;625.97;631.77;618.70;623.03;13897800;7771210000
18/02/2014;627.16;645.76;612.54;626.60;20015100;7783430000
17/02/2014;614.23;656.95;607.31;626.27;31948400;7620580000
16/02/2014;651.30;665.10;584.17;616.63;40061700;8077340000
15/02/2014;660.90;661.84;632.84;650.92;26709200;8193290000
14/02/2014;601.17;691.72;541.04;661.99;102506000;7449940000
13/02/2014;651.08;657.99;601.91;605.24;38588100;8065550000
12/02/2014;672.38;672.90;643.04;651.72;25367600;8326420000
11/02/2014;683.50;712.46;636.66;672.17;72745200;8461320000
10/02/2014;681.32;703.71;550.50;681.03;112758000;8431680000
09/02/2014;671.46;712.27;655.25;682.90;39311400;8307340000
08/02/2014;699.57;721.82;661.87;673.92;38742600;8651930000
07/02/2014;783.20;783.20;654.35;712.40;113643000;9683190000
06/02/2014;815.59;819.81;770.59;781.55;50108700;10079900000
05/02/2014;829.96;837.32;811.91;811.91;22395100;10254100000
04/02/2014;823.77;840.17;820.94;827.96;16609700;10174000000
03/02/2014;824.08;826.48;807.22;823.83;13940100;10174100000
02/02/2014;832.90;844.72;820.67;825.37;11300900;10279200000
01/02/2014;828.61;853.52;827.11;832.58;19668700;10222300000
31/01/2014;818.43;831.87;812.60;829.92;17107900;10092900000
30/01/2014;826.02;830.50;799.06;819.03;29918200;10182900000
29/01/2014;809.96;836.87;809.85;826.00;17984400;9981850000
28/01/2014;774.02;832.50;766.98;812.51;44875500;9535950000
27/01/2014;884.60;893.00;757.11;771.39;49233600;10894400000
26/01/2014;853.68;897.02;844.86;885.28;32224300;10510400000
25/01/2014;796.24;861.45;792.96;853.61;24303900;9799920000
24/01/2014;822.43;822.43;783.58;797.07;34912000;10118400000
23/01/2014;845.46;851.57;819.32;822.04;15607100;10398000000
22/01/2014;867.21;870.15;837.36;845.59;18453700;10661400000
21/01/2014;869.65;881.20;855.93;863.91;18997300;10687700000
20/01/2014;871.39;886.39;853.87;870.20;27652700;10704800000
19/01/2014;839.66;870.96;825.53;870.96;24365700;10311500000
18/01/2014;816.07;841.49;816.07;840.00;18052700;10018200000
17/01/2014;834.49;842.91;797.63;814.64;39031700;10241200000
16/01/2014;860.29;866.16;835.63;835.63;19149300;10553800000
15/01/2014;833.12;872.81;830.86;860.90;28107200;10216700000
14/01/2014;843.17;855.69;825.66;833.27;20829800;10336500000
13/01/2014;860.19;861.29;806.05;841.20;45580900;10541500000
12/01/2014;919.60;928.52;851.17;863.22;39623500;11264800000
11/01/2014;867.32;921.48;861.72;913.95;44754200;10619900000
10/01/2014;846.69;871.19;822.60;868.48;31876800;10363300000
09/01/2014;841.47;864.36;804.14;846.86;59998600;10295100000
08/01/2014;795.99;870.68;776.18;842.72;74175600;9734800000
07/01/2014;946.49;965.74;802.00;802.00;81311700;11571400000
06/01/2014;936.05;1017.12;905.71;953.29;85565700;11410400000
05/01/2014;858.55;952.40;854.52;933.53;72898500;10465700000
04/01/2014;823.27;859.51;801.67;859.51;38005000;10035600000
03/01/2014;802.85;834.15;789.12;818.72;37810100;9786680000
02/01/2014;773.44;820.31;767.21;802.39;38489500;9428180000
01/01/2014;754.97;775.35;754.97;771.40;22489400;9203030000
31/12/2013;760.32;760.58;738.17;754.01;20897300;9268240000
30/12/2013;741.35;766.60;740.24;756.13;20707700;9037000000
29/12/2013;728.05;748.61;714.44;745.05;19011300;8872600000
28/12/2013;737.98;747.06;705.35;727.83;32505800;8990850000
27/12/2013;763.28;777.51;713.60;735.07;46862700;9295570000
26/12/2013;683.94;777.75;683.94;761.98;0;8326270000
25/12/2013;666.31;682.70;649.48;682.21;0;8108930000
24/12/2013;672.36;684.39;645.71;665.58;0;8179730000
23/12/2013;613.06;680.91;611.04;673.41;0;7455670000
22/12/2013;601.78;666.74;585.64;617.18;0;7315940000
21/12/2013;619.90;654.27;579.17;605.66;0;7533740000
20/12/2013;694.22;729.16;595.33;625.32;0;8433870000
19/12/2013;519.06;707.23;502.89;691.96;0;6302970000
18/12/2013;678.20;679.32;420.51;522.70;0;8232040000
17/12/2013;706.37;754.83;630.88;682.12;0;8570390000
16/12/2013;880.33;882.25;668.25;705.97;0;10676600000
15/12/2013;875.29;886.16;825.00;876.12;0;10611600000
14/12/2013;899.85;904.65;858.36;872.60;0;10904900000
13/12/2013;874.98;941.79;860.05;892.58;0;10599700000
12/12/2013;882.78;901.94;844.95;873.26;0;10690600000
11/12/2013;989.07;1001.58;834.23;878.48;0;11973700000
10/12/2013;892.32;997.23;892.32;988.51;0;10798200000
09/12/2013;793.80;921.93;780.90;893.19;0;9602480000
08/12/2013;697.31;802.51;670.88;795.87;0;8431860000
07/12/2013;835.32;854.64;640.22;698.23;0;10096600000
06/12/2013;1042.38;1042.38;829.45;829.45;0;12593900000
05/12/2013;1152.73;1154.36;897.11;1045.11;0;13922300000
04/12/2013;1077.58;1156.12;1070.16;1151.17;0;13010000000
03/12/2013;1046.40;1096.00;1011.21;1078.28;0;12628300000
02/12/2013;951.42;1055.42;938.41;1043.33;0;11478300000
01/12/2013;1128.92;1133.08;801.82;955.85;0;13614300000
30/11/2013;1129.37;1156.14;1106.61;1129.43;0;13614700000
29/11/2013;1042.01;1146.97;1000.64;1131.97;0;12557100000
28/11/2013;1003.38;1077.56;962.17;1031.95;0;12087000000
27/11/2013;923.85;1001.96;891.68;1001.96;0;11124900000
26/11/2013;805.73;928.54;800.80;928.10;0;9699360000
25/11/2013;773.02;810.68;754.43;799.11;0;9302270000
24/11/2013;795.63;807.36;722.87;774.25;0;9570990000
23/11/2013;771.70;844.97;771.70;797.82;0;9279850000
22/11/2013;724.07;780.85;668.13;771.44;0;8703970000
21/11/2013;594.32;733.40;577.29;722.43;0;7142030000
20/11/2013;577.98;599.65;448.45;590.83;0;6943300000
19/11/2013;712.76;806.11;456.39;584.61;0;8559550000
18/11/2013;496.58;703.78;494.94;703.56;0;5961500000
17/11/2013;440.96;500.58;440.24;492.11;0;5291730000
16/11/2013;417.28;450.26;415.57;440.22;0;5005530000
15/11/2013;419.41;437.89;396.11;417.95;0;5029340000
14/11/2013;406.41;425.90;395.19;420.20;0;4871600000
13/11/2013;360.97;414.05;359.80;407.37;0;4325400000
12/11/2013;343.06;362.81;342.80;360.33;0;4109060000
11/11/2013;325.41;351.27;311.78;342.44;0;3896130000
10/11/2013;348.82;350.70;277.24;326.62;0;4174930000
09/11/2013;338.58;370.82;319.71;339.11;0;4051120000
08/11/2013;297.85;338.66;296.93;338.11;0;3562790000
07/11/2013;261.68;304.17;261.55;296.41;0;3129190000
06/11/2013;244.78;263.00;244.78;262.50;0;2926100000
05/11/2013;229.21;250.66;226.22;245.24;0;2738980000
04/11/2013;214.66;231.01;213.94;229.10;0;2564070000
03/11/2013;205.99;215.05;203.99;215.05;0;2459520000
02/11/2013;205.81;207.76;201.65;206.22;0;2456330000
01/11/2013;203.90;206.65;202.13;206.18;0;2432470000
31/10/2013;199.83;205.18;198.85;204.00;0;2382870000
30/10/2013;204.39;209.16;199.97;199.97;0;2436240000
29/10/2013;198.55;204.79;198.55;204.39;0;2365840000
28/10/2013;196.21;198.62;192.06;198.55;0;2337100000
27/10/2013;176.60;196.44;176.60;196.44;0;2102730000
26/10/2013;187.45;188.41;175.75;177.32;0;2231070000
25/10/2013;197.69;198.87;168.50;186.69;0;2351780000
24/10/2013;214.30;217.42;168.52;198.23;0;2548230000
23/10/2013;193.36;213.62;192.38;213.62;0;2298160000
22/10/2013;182.65;196.27;182.65;193.76;0;2169750000
21/10/2013;174.80;184.82;174.80;182.21;0;2075580000
20/10/2013;171.66;174.91;168.95;174.61;0;2037440000
19/10/2013;155.91;177.48;155.70;172.42;0;1849630000
18/10/2013;146.37;155.96;145.57;155.96;0;1735750000
17/10/2013;142.41;147.42;142.41;146.25;0;1688200000
16/10/2013;145.65;152.23;142.43;142.55;0;1725840000
15/10/2013;140.77;145.39;139.13;145.24;0;1667100000
14/10/2013;139.27;144.12;138.90;140.52;0;1648470000
13/10/2013;135.19;138.66;134.55;138.13;0;1599430000
12/10/2013;130.90;135.66;130.56;135.19;0;1547970000
11/10/2013;130.75;131.81;129.64;130.90;0;1545600000
10/10/2013;130.67;131.50;129.26;130.59;0;1544020000
09/10/2013;125.85;131.75;125.58;130.69;0;1486510000
08/10/2013;126.74;127.47;124.71;126.00;0;1496500000
07/10/2013;129.43;130.27;126.36;126.94;0;1527760000
06/10/2013;128.36;129.66;126.15;129.00;0;1514540000
05/10/2013;128.63;130.44;128.03;128.55;0;1517020000
04/10/2013;123.41;130.09;123.41;129.01;0;1454900000
03/10/2013;114.45;123.63;111.82;123.63;0;1348700000
02/10/2013;132.05;133.59;102.25;114.13;0;1555470000
01/10/2013;132.68;134.63;131.55;132.18;0;1562270000
30/09/2013;137.15;138.35;130.27;133.00;0;1614350000
29/09/2013;134.90;140.61;134.71;137.34;0;1587290000
28/09/2013;133.77;135.63;132.56;134.78;0;1573400000
27/09/2013;128.94;134.74;128.49;133.78;0;1516020000
26/09/2013;128.21;134.93;127.32;128.38;0;1506920000
25/09/2013;127.38;129.69;127.33;128.22;0;1496510000
24/09/2013;126.05;127.46;125.39;127.25;0;1480210000
23/09/2013;128.98;132.72;125.66;125.95;0;1513940000
22/09/2013;127.87;133.94;126.59;129.12;0;1500260000
21/09/2013;126.95;128.61;126.24;127.43;0;1488870000
20/09/2013;129.70;135.62;126.68;127.04;0;1520470000
19/09/2013;131.37;131.77;128.45;129.65;0;1539430000
18/09/2013;131.71;133.20;130.54;131.47;0;1542870000
17/09/2013;131.59;132.76;124.89;131.66;0;1540880000
16/09/2013;130.86;132.72;129.77;131.72;0;1531820000
15/09/2013;129.40;131.44;128.26;130.37;0;1514140000
14/09/2013;135.01;135.85;128.87;129.22;0;1579050000
13/09/2013;132.83;137.58;132.27;134.98;0;1552880000
12/09/2013;135.55;136.08;131.81;133.13;0;1583960000
11/09/2013;125.89;137.83;123.27;135.25;0;1470450000
